"Survey","Haul","Latitude","Longitude","length","weight","Age","maturity_table_3","julian","year","sex.code","log.weight","sc.weight","year.class","apr.jul.wSST","nov.feb.wSST","annual.wSST","poll.SSB.2020","age.factor","prevyr_annual.wSST","cohort"
199605,36,58.18167,-153.37,560,1324,8,"5",85,1996,"1",7.18841273649695,0.924368490443264,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,17,57.60183,-154.978,490,896,8,"3",81,1996,"1",6.79794041297493,-0.544651345368867,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,17,57.60183,-154.978,520,1044,8,"3",81,1996,"1",6.95081476844258,0.0304866273901958,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,17,57.60183,-154.978,510,1146,8,"3",81,1996,"1",7.04403289727469,0.381188257345601,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,18,57.74683,-155.11733,520,1066,8,"3",82,1996,"1",6.97166860472579,0.108942121691268,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,18,57.74683,-155.11733,480,950,8,"3",82,1996,"1",6.85646198459459,-0.324483757672151,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,18,57.74683,-155.11733,580,882,8,"3",82,1996,"1",6.78219205600679,-0.603899203345007,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,22,57.7775,-155.00717,510,1102,8,"3",82,1996,"1",7.00488198971286,0.23389623091053,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,22,57.7775,-155.00717,460,812,8,"4",82,1996,"1",6.69950034016168,-0.914998770500271,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,22,57.7775,-155.00717,500,1016,8,"3",82,1996,"1",6.92362862813843,-0.0717920155767355,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,22,57.7775,-155.00717,550,1266,8,"3",82,1996,"1",7.14361760270412,0.755841974924891,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,22,57.7775,-155.00717,490,988,8,"4",82,1996,"1",6.89568269774787,-0.176929111347471,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,22,57.7775,-155.00717,510,932,8,"4",82,1996,"1",6.83733281468559,-0.396450779010477,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,22,57.7775,-155.00717,470,786,8,"3",82,1996,"1",6.66695679242921,-1.03743284397181,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,22,57.7775,-155.00717,470,842,8,"3",82,1996,"1",6.73578001424233,-0.778508787342051,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,22,57.7775,-155.00717,480,926,8,"4",82,1996,"1",6.83087423464618,-0.420748998416905,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,23,57.85033,-154.90883,500,996,8,"3",83,1996,"1",6.9037472575846,-0.146588937016058,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,23,57.85033,-154.90883,500,860,8,"3",83,1996,"1",6.75693238924755,-0.698930142236204,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,23,57.85033,-154.90883,500,996,8,"5",83,1996,"1",6.9037472575846,-0.146588937016058,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,23,57.85033,-154.90883,490,874,8,"5",83,1996,"1",6.77308037565554,-0.638178813876276,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,23,57.85033,-154.90883,500,942,8,"3",83,1996,"1",6.84800527457636,-0.356299264211582,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,23,57.85033,-154.90883,510,972,8,"3",83,1996,"1",6.87935580446044,-0.238353516232517,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,23,57.85033,-154.90883,480,820,8,"3",83,1996,"1",6.7093043402583,-0.878114541466233,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,23,57.85033,-154.90883,500,926,8,"5",83,1996,"1",6.83087423464618,-0.420748998416905,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,23,57.85033,-154.90883,530,1116,8,"5",83,1996,"1",7.01750614294126,0.281390330711437,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,23,57.85033,-154.90883,540,1276,8,"3",83,1996,"1",7.15148546390474,0.785442137274084,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,23,57.85033,-154.90883,520,1192,8,"4",83,1996,"1",7.0833878476253,0.529247925649306,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,23,57.85033,-154.90883,530,1284,8,"3",83,1996,"1",7.15773548424991,0.808955721485305,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,23,57.85033,-154.90883,490,946,8,"3",83,1996,"1",6.85224256905188,-0.340357879227973,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,23,57.85033,-154.90883,500,920,8,"3",83,1996,"1",6.82437367004309,-0.445205170520952,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,23,57.85033,-154.90883,510,928,8,"3",83,1996,"1",6.8330317327862,-0.412632142566966,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,23,57.85033,-154.90883,500,934,8,"3",83,1996,"1",6.83947643822884,-0.388386121630545,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,25,58.02217,-154.29117,470,766,8,"3",83,1996,"1",6.64118216974059,-1.13440113009418,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
199605,25,58.02217,-154.29117,530,1236,8,"3",83,1996,"1",7.11963563801764,0.665617957231596,1988,7.58971921602885,4.79376306003994,7.16670530151438,359,"8",6.85464304244077,"1988"
